id,name,castTime,minRange,maxRange,isPassive,isTalent,cooldown,costs
383011,Call of the Elements,0,0,0,1,1,0,
382027,Improved Flametongue Weapon,0,0,0,1,1,0,
381932,Magma Chamber,0,0,0,1,1,0,
188196,Lightning Bolt,1476,0,40,0,0,0,MANA:500;
383012,Creation Core,0,0,0,1,1,0,
381647,Planes Traveler,0,0,0,1,1,0,
273221,Aftershock,0,0,0,1,1,0,
51514,Hex,1434,0,30,0,1,30,
377933,Astral Bulwark,0,0,0,1,1,0,
386474,Primordial Surge,0,0,0,1,1,0,
556,Astral Recall,8437,0,0,0,0,600,
198103,Earth Elemental,0,0,40,0,1,300,
108271,Astral Shift,0,0,0,0,1,120,
381776,Flux Melting,0,0,0,1,1,0,
108287,Totemic Projection,0,0,40,0,1,10,
187880,Maelstrom Weapon,0,0,0,1,1,0,
382888,Flurry,0,0,0,1,1,0,
378094,Swirling Currents,0,0,0,1,1,0,
381936,Flash of Lightning,0,0,0,1,1,0,
305483,Lightning Lasso,0,0,20,0,1,45,
114050,Ascendance,0,0,0,0,1,180,
382032,Echo Chamber,0,0,0,1,1,0,
262303,Surge of Power,0,0,100,1,1,0,
188389,Flame Shock,0,0,40,0,0,6,MANA:750;
192088,Graceful Spirit,0,0,0,1,1,0,
382033,Surging Shields,0,0,0,1,1,0,
378255,Call of Fire,0,0,0,1,1,0,
6196,Far Sight,1687,0,50000,0,0,0,
381787,Further Beyond,0,0,0,1,1,0,
378193,Primordial Fury,0,0,0,1,1,0,
30884,Nature's Guardian,0,0,0,1,1,0,
16166,Master of the Elements,0,0,0,1,1,0,
383019,Tranquil Air Totem,0,0,0,0,1,60,MANA:750;
383013,Poison Cleansing Totem,0,0,40,0,1,45,MANA:1250;
378081,Nature's Swiftness,0,0,0,0,1,60,
51886,Cleanse Spirit,0,0,40,0,1,8,MANA:25000;
8042,Earth Shock,0,0,40,0,1,0,MAELSTROM:50;
381782,Searing Flames,0,0,0,1,1,0,
192058,Capacitor Totem,0,0,40,0,1,60,MANA:5000;
378776,Inundate,0,0,0,1,1,0,
381655,Nature's Fury,0,0,0,1,1,0,
192106,Lightning Shield,0,0,0,0,0,0,MANA:750;
192249,Storm Elemental,0,0,40,0,1,150,MANA:2500;
383017,Stoneskin Totem,0,0,0,0,1,30,MANA:750;
79206,Spiritwalker's Grace,0,0,0,0,1,120,MANA:7050;
108281,Ancestral Guidance,0,0,0,0,1,120,
381689,Brimming with Life,0,0,0,1,1,0,
2484,Earthbind Totem,0,0,40,0,0,30,MANA:1250;
382197,Ancestral Wolf Affinity,0,0,0,1,1,0,
381785,Oath of the Far Seer,0,0,0,1,1,0,
382215,Winds of Al'Akir,0,0,0,1,1,0,
192063,Gust of Wind,0,0,0,0,1,30,
381678,Go with the Flow,0,0,0,1,1,0,
260878,Spirit Wolf,0,0,0,1,1,0,
386443,Rolling Magma,0,0,0,1,1,0,
204268,Voodoo Mastery,0,0,0,1,1,0,
2645,Ghost Wolf,0,0,0,0,0,0,
117013,Primal Elementalist,0,0,0,1,1,0,
381819,Guardian's Cudgel,0,0,0,1,1,0,
61882,Earthquake,0,0,40,0,1,0,MAELSTROM:50;
168534,Mastery: Elemental Overload,0,0,0,1,0,0,
210714,Icefury,1687,0,40,0,1,30,MANA:1500;
382201,Totemic Focus,0,0,0,1,1,0,
192077,Wind Rush Totem,0,0,40,0,1,120,
382886,Fire and Ice,0,0,0,1,1,0,
383010,Elemental Orbit,0,0,0,1,1,0,
378773,Greater Purge,0,0,30,0,1,12,MANA:0;MANA:52500;MANA:0;
196840,Frost Shock,0,0,40,0,1,0,MANA:500;
378075,Thunderous Paws,0,0,0,1,1,0,
333919,Echo of the Elements,0,0,0,1,1,0,
378266,Flames of the Cauldron,0,0,0,1,1,0,
192222,Liquid Magma Totem,0,0,40,0,1,60,MANA:1750;
378268,Windspeaker's Lava Resurgence,0,0,0,1,1,0,

393688,tier30_2pc,0,0,0,0,0,0,
114074,Lava Beam,0,0,40,0,0,0,
188196,Lightning Bolt,0,0,40,0,0,0,
