id,name,castTime,minRange,maxRange,isPassive,isTalent,cooldown,costs
382518,Perforated Veins,0,0,0,1,1,0,
185314,Deepening Shadows,0,0,0,1,1,0,
56814,Detection,0,0,0,0,0,0,
385408,Sepsis,0,0,0,0,1,90,ENERGY:25;
245687,Dark Shadow,0,0,0,1,1,0,
382506,Replicating Shadows,0,0,0,1,1,0,
193539,Alacrity,0,0,0,1,1,0,
58423,Relentless Strikes,0,0,0,1,1,0,
2983,Sprint,0,0,0,0,0,120,
378996,Recuperator,0,0,0,1,1,0,
382523,Invigorating Shadowdust,0,0,0,1,1,0,
277953,Night Terrors,0,0,0,1,1,0,
382525,Finality,0,0,0,1,1,0,

323558,echoing_reprimand_2,0,0,0,0,0,0,
323559,echoing_reprimand_3,0,0,0,0,0,0,
323560,echoing_reprimand_4,0,0,0,0,0,0,
354838,echoing_reprimand_5,0,0,0,0,0,0,
405563,tier30_2pc,0,0,0,0,0,0,
