id,name,castTime,minRange,maxRange,isPassive,isTalent,cooldown,costs
192058,Capacitor Totem,0,0,40,0,1,60,MANA:5000;
200076,Deluge,0,0,0,1,1,0,
382197,Ancestral Wolf Affinity,0,0,0,1,1,0,
192106,Lightning Shield,0,0,0,0,0,0,MANA:750;
51514,Hex,1434,0,30,0,1,30,
382482,Living Stream,0,0,0,1,1,0,
378079,Enfeeblement,0,0,0,1,1,0,
108281,Ancestral Guidance,0,0,0,0,1,120,
381689,Brimming with Life,0,0,0,1,1,0,
2484,Earthbind Totem,0,0,40,0,0,30,MANA:1250;
79206,Spiritwalker's Grace,0,0,0,0,1,120,MANA:7050;
382039,Flow of the Tides,0,0,0,1,1,0,
58875,Spirit Walk,0,0,0,0,1,60,
192063,Gust of Wind,0,0,0,0,1,30,
114052,Ascendance,0,0,0,0,1,180,
382040,Tumbling Waves,0,0,0,1,1,0,
192088,Graceful Spirit,0,0,0,1,1,0,
204268,Voodoo Mastery,0,0,0,1,1,0,
2645,Ghost Wolf,0,0,0,0,0,0,
381650,Elemental Warding,0,0,0,1,1,0,
381819,Guardian's Cudgel,0,0,0,1,1,0,
98008,Spirit Link Totem,0,0,40,0,1,180,MANA:5500;
305483,Lightning Lasso,0,0,20,0,1,45,
383013,Poison Cleansing Totem,0,0,40,0,1,45,MANA:1250;
382201,Totemic Focus,0,0,0,1,1,0,
192077,Wind Rush Totem,0,0,40,0,1,120,
51505,Lava Burst,1687,0,40,0,1,8,MANA:1250;
52127,Water Shield,0,0,0,0,0,0,
378773,Greater Purge,0,0,30,0,1,12,MANA:6000;MANA:0;MANA:0;
196840,Frost Shock,0,0,40,0,1,0,MANA:500;
378075,Thunderous Paws,0,0,0,1,1,0,
404015,Current Control,0,0,0,1,1,0,
378211,Refreshing Waters,0,0,0,1,1,0,
157153,Cloudburst Totem,0,0,0,0,1,45,MANA:4300;
404019,Tide Turner,0,0,0,1,1,0,
