id,name,castTime,minRange,maxRange,isPassive,isTalent,cooldown,costs
100,Charge,0,8,25,0,0,17,
103827,Double Time,0,0,0,1,1,0,
384072,Impenetrable Wall,0,0,0,1,1,0,
76857,Mastery: Critical Block,0,0,0,1,0,0,
161798,Riposte,0,0,0,1,0,0,
384041,Strategist,0,0,0,1,1,0,
382549,Pain and Gain,0,0,0,1,1,0,
1680,Whirlwind,0,0,100,0,0,0,RAGE:30;
394307,Immovable Object,0,0,0,1,1,0,
384042,Unnerving Focus,0,0,0,1,1,0,
152278,Anger Management,0,0,0,1,1,0,
386011,Shield Specialization,0,0,0,1,1,0,
202095,Indomitable,0,0,0,1,1,0,
316733,War Machine,0,0,0,1,1,0,
2565,Shield Block,0,0,0,0,0,13.546,RAGE:30;
384361,Bloodsurge,0,0,0,1,1,0,
6343,Thunder Clap,0,0,0,0,1,6,
163201,Execute,0,0,0,0,0,6,RAGE:40;
392966,Spell Block,0,0,0,0,1,90,
202603,Into the Fray,0,0,0,1,1,0,
6673,Battle Shout,0,0,0,0,0,15,
57755,Heroic Throw,0,8,30,0,0,6,

394056,tier30_2pc,0,0,0,0,0,0,
394056,Vanguards Determination,0,0,0,0,0,0,
410218,tier30_4pc,0,0,0,0,0,0,
410218,Earthen Tenacity,0,0,0,0,0,0,
20243,Devastate,0,0,5,0,0,0,
