id,name,castTime,minRange,maxRange,isPassive,isTalent,cooldown,costs
408775,Ignition Rush,0,0,0,1,1,0,
376930,Attuned to the Dream,0,0,0,1,1,0,
408002,Tectonic Locus,0,0,0,1,1,0,
396286,Upheaval,0,0,25,0,1,40,
412713,Interwoven Threads,0,0,0,1,1,0,
396571,Tempered Scales,0,0,0,1,0,0,
361469,Living Flame,1814,0,25,0,0,0,MANA:0;MANA:0;MANA:0;MANA:30000;
355913,Emerald Blossom,0,0,25,0,0,30,ESSENCE:0;MANA:0;MANA:37500;MANA:0;MANA:0;
370553,Tip the Scales,0,0,0,0,1,120,
406904,Volcanism,0,0,0,1,1,0,
409676,Chrono Ward,0,0,0,1,1,0,
414969,Dream of Spring,0,0,0,1,1,0,
375796,Hoarded Power,0,0,0,1,1,0,
362969,Azure Strike,0,0,25,0,0,0,MANA:0;
